Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,RSSI,dBm,Separation
13/3/20, 15:29:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8573,32.1,58, 0201041AFF4C0002150005000100001000800000805F9B013100058573B4,180,-26.68,3
13/3/20, 15:29:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8873,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048873BC,188,-22.888,3
13/3/20, 15:29:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B3,179,-27.154,3
13/3/20, 15:29:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068A74B1,177,-28.102,3
13/3/20, 15:29:43, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8576,34.1,58, 0201041AFF4C0002150005000100001000800000805F9B013100038576BD,189,-22.414,3
13/3/20, 15:29:44, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B5,181,-26.206,3
13/3/20, 15:29:44, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8573,32.1,58, 0201041AFF4C0002150005000100001000800000805F9B013100058573B5,181,-26.206,3
13/3/20, 15:29:44, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028675BF,191,-21.466,3
13/3/20, 15:29:45, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8873,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048873BC,188,-22.888,3
13/3/20, 15:29:45, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068A74B1,177,-28.102,3
13/3/20, 15:29:46, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B5,181,-26.206,3
13/3/20, 15:29:46, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8576,34.1,58, 0201041AFF4C0002150005000100001000800000805F9B013100038576BD,189,-22.414,3
13/3/20, 15:29:48, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028675B1,177,-28.102,3
13/3/20, 15:29:48, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B7,183,-25.258,3
13/3/20, 15:29:48, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8873,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048873B7,183,-25.258,3
13/3/20, 15:29:49, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068A74B1,177,-28.102,3
13/3/20, 15:29:49, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8575,33.5,58, 0201041AFF4C0002150005000100001000800000805F9B013100038575B5,181,-26.206,3
13/3/20, 15:29:50, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8573,32.1,58, 0201041AFF4C0002150005000100001000800000805F9B013100058573B2,178,-27.628,3
13/3/20, 15:29:50, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B8,184,-24.784,3
13/3/20, 15:29:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028675B1,177,-28.102,3
13/3/20, 15:29:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8873,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048873B7,183,-25.258,3
13/3/20, 15:29:52, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B7,183,-25.258,3
13/3/20, 15:29:52, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068A74B1,177,-28.102,3
